,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move_Pos
2431,1,1,0,0,2,0,0,0,0,2
2432,1,1,2,0,2,0,0,0,0,6
2433,1,1,2,0,2,0,1,0,0,3
2434,1,1,2,2,2,0,1,0,0,5
2435,1,1,2,2,2,1,1,0,0,8
2436,1,1,2,2,2,1,1,0,2,7
2437,0,0,0,0,0,0,0,0,0,4
2438,0,0,0,0,1,0,0,0,0,0
2439,2,0,0,0,1,0,0,0,0,1
2440,2,1,0,0,1,0,0,0,0,6
2441,2,1,0,0,1,0,2,0,0,3
2442,2,1,0,1,1,0,2,0,0,7
2443,2,1,0,1,1,0,2,2,0,5
2444,0,0,0,0,0,0,0,0,0,0
2445,1,0,0,0,0,0,0,0,0,4
2446,1,0,0,0,2,0,0,0,0,6
2447,1,0,0,0,2,0,1,0,0,3
2448,1,0,0,2,2,0,1,0,0,5
2449,1,0,0,2,2,1,1,0,0,1
2450,1,2,0,2,2,1,1,0,0,7
2451,1,2,0,2,2,1,1,1,0,8
2452,1,2,0,2,2,1,1,1,2,2
2453,0,0,0,0,0,0,0,0,0,2
2454,0,0,1,0,0,0,0,0,0,0
2455,2,0,1,0,0,0,0,0,0,4
2456,2,0,1,0,1,0,0,0,0,6
2457,2,0,1,0,1,0,2,0,0,3
2458,2,0,1,1,1,0,2,0,0,5
2459,2,0,1,1,1,2,2,0,0,1
2460,2,1,1,1,1,2,2,0,0,7
2461,2,1,1,1,1,2,2,2,0,8
2462,0,0,0,0,0,0,0,0,0,2
2463,0,0,1,0,0,0,0,0,0,0
2464,2,0,1,0,0,0,0,0,0,3
2465,2,0,1,1,0,0,0,0,0,4
2466,2,0,1,1,2,0,0,0,0,8
2467,2,0,1,1,2,0,0,0,1,7
2468,2,0,1,1,2,0,0,2,1,1
2469,2,1,1,1,2,0,0,2,1,5
2470,2,1,1,1,2,2,0,2,1,6
2471,0,0,0,0,0,0,0,0,0,4
2472,0,0,0,0,1,0,0,0,0,0
2473,2,0,0,0,1,0,0,0,0,1
2474,2,1,0,0,1,0,0,0,0,7
2475,2,1,0,0,1,0,0,2,0,3
2476,2,1,0,1,1,0,0,2,0,5
2477,2,1,0,1,1,2,0,2,0,2
2478,2,1,1,1,1,2,0,2,0,6
2479,2,1,1,1,1,2,2,2,0,8
2480,0,0,0,0,0,0,0,0,0,6
2481,0,0,0,0,0,0,1,0,0,0
2482,2,0,0,0,0,0,1,0,0,2
2483,2,0,1,0,0,0,1,0,0,4
2484,2,0,1,0,2,0,1,0,0,8
2485,2,0,1,0,2,0,1,0,1,7
2486,2,0,1,0,2,0,1,2,1,1
2487,2,1,1,0,2,0,1,2,1,5
2488,2,1,1,0,2,2,1,2,1,3
2489,0,0,0,0,0,0,0,0,0,3
2490,0,0,0,1,0,0,0,0,0,4
2491,0,0,0,1,2,0,0,0,0,2
2492,0,0,1,1,2,0,0,0,0,0
2493,2,0,1,1,2,0,0,0,0,8
2494,2,0,1,1,2,0,0,0,1,7
2495,2,0,1,1,2,0,0,2,1,1
2496,2,1,1,1,2,0,0,2,1,5
2497,2,1,1,1,2,2,0,2,1,6
2498,0,0,0,0,0,0,0,0,0,6
2499,0,0,0,0,0,0,1,0,0,4
2500,0,0,0,0,2,0,1,0,0,3
2501,0,0,0,1,2,0,1,0,0,0
2502,2,0,0,1,2,0,1,0,0,8
2503,2,0,0,1,2,0,1,0,1,1
2504,2,2,0,1,2,0,1,0,1,2
2505,2,2,1,1,2,0,1,0,1,7
2506,0,0,0,0,0,0,0,0,0,2
2507,0,0,1,0,0,0,0,0,0,0
2508,2,0,1,0,0,0,0,0,0,3
2509,2,0,1,1,0,0,0,0,0,4
2510,2,0,1,1,2,0,0,0,0,8
2511,2,0,1,1,2,0,0,0,1,7
2512,2,0,1,1,2,0,0,2,1,1
2513,2,1,1,1,2,0,0,2,1,5
2514,2,1,1,1,2,2,0,2,1,6
2515,0,0,0,0,0,0,0,0,0,4
2516,0,0,0,0,1,0,0,0,0,0
2517,2,0,0,0,1,0,0,0,0,6
2518,2,0,0,0,1,0,1,0,0,2
2519,2,0,2,0,1,0,1,0,0,1
2520,2,1,2,0,1,0,1,0,0,7
2521,2,1,2,0,1,0,1,2,0,5
2522,2,1,2,0,1,1,1,2,0,3
2523,2,1,2,2,1,1,1,2,0,8
2524,0,0,0,0,0,0,0,0,0,6
2525,0,0,0,0,0,0,1,0,0,0
2526,2,0,0,0,0,0,1,0,0,8
2527,2,0,0,0,0,0,1,0,1,2
2528,2,0,2,0,0,0,1,0,1,1
2529,2,1,2,0,0,0,1,0,1,7
2530,2,1,2,0,0,0,1,2,1,4
2531,2,1,2,0,1,0,1,2,1,5
2532,2,1,2,0,1,2,1,2,1,3
2533,0,0,0,0,0,0,0,0,0,6
2534,0,0,0,0,0,0,1,0,0,4
2535,0,0,0,0,2,0,1,0,0,0
2536,1,0,0,0,2,0,1,0,0,3
2537,1,0,0,2,2,0,1,0,0,1
2538,1,1,0,2,2,0,1,0,0,2
2539,1,1,2,2,2,0,1,0,0,5
2540,1,1,2,2,2,1,1,0,0,8
2541,1,1,2,2,2,1,1,0,2,7
2542,0,0,0,0,0,0,0,0,0,8
2543,0,0,0,0,0,0,0,0,1,0
2544,2,0,0,0,0,0,0,0,1,1
2545,2,1,0,0,0,0,0,0,1,6
2546,2,1,0,0,0,0,2,0,1,3
2547,2,1,0,1,0,0,2,0,1,4
2548,2,1,0,1,2,0,2,0,1,2
2549,2,1,1,1,2,0,2,0,1,5
2550,2,1,1,1,2,2,2,0,1,7
2551,0,0,0,0,0,0,0,0,0,0
2552,1,0,0,0,0,0,0,0,0,4
2553,1,0,0,0,2,0,0,0,0,2
2554,1,0,1,0,2,0,0,0,0,1
2555,1,2,1,0,2,0,0,0,0,3
2556,1,2,1,1,2,0,0,0,0,6
2557,1,2,1,1,2,0,2,0,0,7
2558,1,2,1,1,2,0,2,1,0,8
2559,1,2,1,1,2,0,2,1,2,5
2560,0,0,0,0,0,0,0,0,0,4
2561,0,0,0,0,1,0,0,0,0,0
2562,2,0,0,0,1,0,0,0,0,1
2563,2,1,0,0,1,0,0,0,0,7
2564,2,1,0,0,1,0,0,2,0,3
2565,2,1,0,1,1,0,0,2,0,5
2566,2,1,0,1,1,2,0,2,0,6
2567,2,1,0,1,1,2,1,2,0,2
2568,2,1,2,1,1,2,1,2,0,8
2569,0,0,0,0,0,0,0,0,0,4
2570,0,0,0,0,1,0,0,0,0,0
2571,2,0,0,0,1,0,0,0,0,6
2572,2,0,0,0,1,0,1,0,0,2
2573,2,0,2,0,1,0,1,0,0,1
2574,2,1,2,0,1,0,1,0,0,7
2575,2,1,2,0,1,0,1,2,0,5
2576,2,1,2,0,1,1,1,2,0,3
2577,2,1,2,2,1,1,1,2,0,8
2578,0,0,0,0,0,0,0,0,0,4
2579,0,0,0,0,1,0,0,0,0,0
2580,2,0,0,0,1,0,0,0,0,2
2581,2,0,1,0,1,0,0,0,0,6
2582,2,0,1,0,1,0,2,0,0,3
2583,2,0,1,1,1,0,2,0,0,5
2584,2,0,1,1,1,2,2,0,0,1
2585,2,1,1,1,1,2,2,0,0,7
2586,2,1,1,1,1,2,2,2,0,8
2587,0,0,0,0,0,0,0,0,0,0
2588,1,0,0,0,0,0,0,0,0,4
2589,1,0,0,0,2,0,0,0,0,6
2590,1,0,0,0,2,0,1,0,0,3
2591,1,0,0,2,2,0,1,0,0,5
2592,1,0,0,2,2,1,1,0,0,7
2593,1,0,0,2,2,1,1,2,0,1
2594,1,1,0,2,2,1,1,2,0,2
2595,1,1,2,2,2,1,1,2,0,8
2596,0,0,0,0,0,0,0,0,0,4
2597,0,0,0,0,1,0,0,0,0,0
2598,2,0,0,0,1,0,0,0,0,3
2599,2,0,0,1,1,0,0,0,0,5
2600,2,0,0,1,1,2,0,0,0,1
2601,2,1,0,1,1,2,0,0,0,7
2602,2,1,0,1,1,2,0,2,0,6
2603,2,1,0,1,1,2,1,2,0,2
2604,2,1,2,1,1,2,1,2,0,8
2605,0,0,0,0,0,0,0,0,0,0
2606,1,0,0,0,0,0,0,0,0,4
2607,1,0,0,0,2,0,0,0,0,2
2608,1,0,1,0,2,0,0,0,0,1
2609,1,2,1,0,2,0,0,0,0,7
2610,1,2,1,0,2,0,0,1,0,3
2611,1,2,1,2,2,0,0,1,0,5
2612,1,2,1,2,2,1,0,1,0,8
2613,1,2,1,2,2,1,0,1,2,6
2614,0,0,0,0,0,0,0,0,0,0
2615,1,0,0,0,0,0,0,0,0,4
2616,1,0,0,0,2,0,0,0,0,2
2617,1,0,1,0,2,0,0,0,0,1
2618,1,2,1,0,2,0,0,0,0,3
2619,1,2,1,1,2,0,0,0,0,6
2620,1,2,1,1,2,0,2,0,0,7
2621,1,2,1,1,2,0,2,1,0,5
2622,1,2,1,1,2,2,2,1,0,8
2623,0,0,0,0,0,0,0,0,0,6
2624,0,0,0,0,0,0,1,0,0,0
2625,2,0,0,0,0,0,1,0,0,8
2626,2,0,0,0,0,0,1,0,1,2
2627,2,0,2,0,0,0,1,0,1,1
2628,2,1,2,0,0,0,1,0,1,7
2629,2,1,2,0,0,0,1,2,1,3
2630,2,1,2,1,0,0,1,2,1,5
2631,2,1,2,1,0,2,1,2,1,4
2632,0,0,0,0,0,0,0,0,0,6
2633,0,0,0,0,0,0,1,0,0,0
2634,2,0,0,0,0,0,1,0,0,4
2635,2,0,0,0,1,0,1,0,0,2
2636,2,0,2,0,1,0,1,0,0,1
2637,2,1,2,0,1,0,1,0,0,7
2638,2,1,2,0,1,0,1,2,0,5
2639,2,1,2,0,1,1,1,2,0,3
2640,2,1,2,2,1,1,1,2,0,8
2641,0,0,0,0,0,0,0,0,0,4
2642,0,0,0,0,1,0,0,0,0,0
2643,2,0,0,0,1,0,0,0,0,2
2644,2,0,1,0,1,0,0,0,0,6
2645,2,0,1,0,1,0,2,0,0,3
2646,2,0,1,1,1,0,2,0,0,5
2647,2,0,1,1,1,2,2,0,0,1
2648,2,1,1,1,1,2,2,0,0,7
2649,2,1,1,1,1,2,2,2,0,8
2650,0,0,0,0,0,0,0,0,0,0
2651,1,0,0,0,0,0,0,0,0,4
2652,1,0,0,0,2,0,0,0,0,6
2653,1,0,0,0,2,0,1,0,0,3
2654,1,0,0,2,2,0,1,0,0,1
2655,1,1,0,2,2,0,1,0,0,2
2656,1,1,2,2,2,0,1,0,0,5
2657,1,1,2,2,2,1,1,0,0,7
2658,1,1,2,2,2,1,1,2,0,8
2659,0,0,0,0,0,0,0,0,0,6
2660,0,0,0,0,0,0,1,0,0,4
2661,0,0,0,0,2,0,1,0,0,0
2662,1,0,0,0,2,0,1,0,0,3
2663,1,0,0,2,2,0,1,0,0,5
2664,1,0,0,2,2,1,1,0,0,1
2665,1,2,0,2,2,1,1,0,0,7
2666,1,2,0,2,2,1,1,1,0,8
2667,1,2,0,2,2,1,1,1,2,2
2668,0,0,0,0,0,0,0,0,0,0
2669,1,0,0,0,0,0,0,0,0,4
2670,1,0,0,0,2,0,0,0,0,3
2671,1,0,0,1,2,0,0,0,0,6
2672,1,0,0,1,2,0,2,0,0,2
2673,1,0,1,1,2,0,2,0,0,1
2674,1,2,1,1,2,0,2,0,0,7
2675,1,2,1,1,2,0,2,1,0,5
2676,1,2,1,1,2,2,2,1,0,8
2677,0,0,0,0,0,0,0,0,0,0
2678,1,0,0,0,0,0,0,0,0,4
2679,1,0,0,0,2,0,0,0,0,2
2680,1,0,1,0,2,0,0,0,0,1
2681,1,2,1,0,2,0,0,0,0,7
2682,1,2,1,0,2,0,0,1,0,3
2683,1,2,1,2,2,0,0,1,0,5
2684,1,2,1,2,2,1,0,1,0,8
2685,1,2,1,2,2,1,0,1,2,6
2686,0,0,0,0,0,0,0,0,0,7
2687,0,0,0,0,0,0,0,1,0,6
2688,0,0,0,0,0,0,2,1,0,2
2689,0,0,1,0,0,0,2,1,0,0
2690,2,0,1,0,0,0,2,1,0,3
2691,2,0,1,1,0,0,2,1,0,4
2692,2,0,1,1,2,0,2,1,0,8
2693,2,0,1,1,2,0,2,1,1,5
2694,2,0,1,1,2,2,2,1,1,1
2695,0,0,0,0,0,0,0,0,0,0
2696,1,0,0,0,0,0,0,0,0,4
2697,1,0,0,0,2,0,0,0,0,3
2698,1,0,0,1,2,0,0,0,0,6
2699,1,0,0,1,2,0,2,0,0,2
2700,1,0,1,1,2,0,2,0,0,1
2701,1,2,1,1,2,0,2,0,0,7
2702,1,2,1,1,2,0,2,1,0,8
2703,1,2,1,1,2,0,2,1,2,5
2704,0,0,0,0,0,0,0,0,0,0
2705,1,0,0,0,0,0,0,0,0,4
2706,1,0,0,0,2,0,0,0,0,6
2707,1,0,0,0,2,0,1,0,0,3
2708,1,0,0,2,2,0,1,0,0,7
2709,1,0,0,2,2,0,1,1,0,5
2710,0,0,0,0,0,0,0,0,0,0
2711,1,0,0,0,0,0,0,0,0,4
2712,1,0,0,0,2,0,0,0,0,3
2713,1,0,0,1,2,0,0,0,0,6
2714,1,0,0,1,2,0,2,0,0,2
2715,1,0,1,1,2,0,2,0,0,1
2716,1,2,1,1,2,0,2,0,0,7
2717,1,2,1,1,2,0,2,1,0,5
2718,1,2,1,1,2,2,2,1,0,8
2719,0,0,0,0,0,0,0,0,0,2
2720,0,0,1,0,0,0,0,0,0,0
2721,2,0,1,0,0,0,0,0,0,4
2722,2,0,1,0,1,0,0,0,0,6
2723,2,0,1,0,1,0,2,0,0,3
2724,2,0,1,1,1,0,2,0,0,5
2725,2,0,1,1,1,2,2,0,0,1
2726,2,1,1,1,1,2,2,0,0,7
2727,2,1,1,1,1,2,2,2,0,8
2728,0,0,0,0,0,0,0,0,0,2
2729,0,0,1,0,0,0,0,0,0,0
2730,2,0,1,0,0,0,0,0,0,6
2731,2,0,1,0,0,0,1,0,0,4
2732,2,0,1,0,2,0,1,0,0,8
2733,2,0,1,0,2,0,1,0,1,5
2734,2,0,1,0,2,2,1,0,1,3
2735,2,0,1,1,2,2,1,0,1,7
2736,2,0,1,1,2,2,1,2,1,1
2737,0,0,0,0,0,0,0,0,0,0
2738,1,0,0,0,0,0,0,0,0,4
2739,1,0,0,0,2,0,0,0,0,2
2740,1,0,1,0,2,0,0,0,0,1
2741,1,2,1,0,2,0,0,0,0,7
2742,1,2,1,0,2,0,0,1,0,5
2743,1,2,1,0,2,2,0,1,0,3
2744,1,2,1,1,2,2,0,1,0,6
2745,1,2,1,1,2,2,2,1,0,8
2746,0,0,0,0,0,0,0,0,0,2
2747,0,0,1,0,0,0,0,0,0,0
2748,2,0,1,0,0,0,0,0,0,6
2749,2,0,1,0,0,0,1,0,0,4
2750,2,0,1,0,2,0,1,0,0,8
2751,2,0,1,0,2,0,1,0,1,5
2752,2,0,1,0,2,2,1,0,1,3
2753,2,0,1,1,2,2,1,0,1,7
2754,2,0,1,1,2,2,1,2,1,1
2755,0,0,0,0,0,0,0,0,0,6
2756,0,0,0,0,0,0,1,0,0,0
2757,2,0,0,0,0,0,1,0,0,4
2758,2,0,0,0,1,0,1,0,0,2
2759,2,0,2,0,1,0,1,0,0,1
2760,2,1,2,0,1,0,1,0,0,7
2761,2,1,2,0,1,0,1,2,0,3
2762,2,1,2,1,1,0,1,2,0,5
2763,2,1,2,1,1,2,1,2,0,8
2764,0,0,0,0,0,0,0,0,0,4
2765,0,0,0,0,1,0,0,0,0,0
2766,2,0,0,0,1,0,0,0,0,6
2767,2,0,0,0,1,0,1,0,0,2
2768,2,0,2,0,1,0,1,0,0,1
2769,2,1,2,0,1,0,1,0,0,7
2770,2,1,2,0,1,0,1,2,0,5
2771,2,1,2,0,1,1,1,2,0,3
2772,2,1,2,2,1,1,1,2,0,8
2773,0,0,0,0,0,0,0,0,0,1
2774,0,1,0,0,0,0,0,0,0,0
2775,2,1,0,0,0,0,0,0,0,4
2776,2,1,0,0,1,0,0,0,0,7
2777,2,1,0,0,1,0,0,2,0,3
2778,2,1,0,1,1,0,0,2,0,5
2779,2,1,0,1,1,2,0,2,0,6
2780,2,1,0,1,1,2,1,2,0,2
2781,2,1,2,1,1,2,1,2,0,8
2782,0,0,0,0,0,0,0,0,0,6
2783,0,0,0,0,0,0,1,0,0,4
2784,0,0,0,0,2,0,1,0,0,8
2785,0,0,0,0,2,0,1,0,1,3
2786,0,0,0,2,2,0,1,0,1,5
2787,0,0,0,2,2,1,1,0,1,7
2788,0,0,0,2,2,1,1,2,1,1
2789,0,1,0,2,2,1,1,2,1,2
2790,0,1,2,2,2,1,1,2,1,0
2791,0,0,0,0,0,0,0,0,0,0
2792,1,0,0,0,0,0,0,0,0,4
2793,1,0,0,0,2,0,0,0,0,2
2794,1,0,1,0,2,0,0,0,0,1
2795,1,2,1,0,2,0,0,0,0,3
2796,1,2,1,1,2,0,0,0,0,6
2797,1,2,1,1,2,0,2,0,0,7
2798,1,2,1,1,2,0,2,1,0,5
2799,1,2,1,1,2,2,2,1,0,8
2800,0,0,0,0,0,0,0,0,0,3
2801,0,0,0,1,0,0,0,0,0,4
2802,0,0,0,1,2,0,0,0,0,6
2803,0,0,0,1,2,0,1,0,0,0
2804,2,0,0,1,2,0,1,0,0,8
2805,2,0,0,1,2,0,1,0,1,1
2806,2,2,0,1,2,0,1,0,1,2
2807,2,2,1,1,2,0,1,0,1,7
2808,0,0,0,0,0,0,0,0,0,0
2809,1,0,0,0,0,0,0,0,0,4
2810,1,0,0,0,2,0,0,0,0,1
2811,1,1,0,0,2,0,0,0,0,2
2812,1,1,2,0,2,0,0,0,0,6
2813,1,1,2,0,2,0,1,0,0,3
2814,1,1,2,2,2,0,1,0,0,5
2815,1,1,2,2,2,1,1,0,0,8
2816,1,1,2,2,2,1,1,0,2,7
2817,0,0,0,0,0,0,0,0,0,3
2818,0,0,0,1,0,0,0,0,0,4
2819,0,0,0,1,2,0,0,0,0,2
2820,0,0,1,1,2,0,0,0,0,0
2821,2,0,1,1,2,0,0,0,0,8
2822,2,0,1,1,2,0,0,0,1,7
2823,2,0,1,1,2,0,0,2,1,1
2824,2,1,1,1,2,0,0,2,1,5
2825,2,1,1,1,2,2,0,2,1,6
2826,0,0,0,0,0,0,0,0,0,0
2827,1,0,0,0,0,0,0,0,0,4
2828,1,0,0,0,2,0,0,0,0,6
2829,1,0,0,0,2,0,1,0,0,3
2830,1,0,0,2,2,0,1,0,0,1
2831,1,1,0,2,2,0,1,0,0,2
2832,1,1,2,2,2,0,1,0,0,5
2833,1,1,2,2,2,1,1,0,0,7
2834,1,1,2,2,2,1,1,2,0,8
2835,0,0,0,0,0,0,0,0,0,0
2836,1,0,0,0,0,0,0,0,0,4
2837,1,0,0,0,2,0,0,0,0,2
2838,1,0,1,0,2,0,0,0,0,1
2839,1,2,1,0,2,0,0,0,0,5
2840,1,2,1,0,2,1,0,0,0,7
2841,0,0,0,0,0,0,0,0,0,4
2842,0,0,0,0,1,0,0,0,0,0
2843,2,0,0,0,1,0,0,0,0,6
2844,2,0,0,0,1,0,1,0,0,2
2845,2,0,2,0,1,0,1,0,0,1
2846,2,1,2,0,1,0,1,0,0,7
2847,2,1,2,0,1,0,1,2,0,5
2848,2,1,2,0,1,1,1,2,0,3
2849,2,1,2,2,1,1,1,2,0,8
2850,0,0,0,0,0,0,0,0,0,1
2851,0,1,0,0,0,0,0,0,0,0
2852,2,1,0,0,0,0,0,0,0,4
2853,2,1,0,0,1,0,0,0,0,7
2854,2,1,0,0,1,0,0,2,0,6
2855,2,1,0,0,1,0,1,2,0,2
2856,2,1,2,0,1,0,1,2,0,5
2857,2,1,2,0,1,1,1,2,0,3
2858,2,1,2,2,1,1,1,2,0,8
2859,0,0,0,0,0,0,0,0,0,8
2860,0,0,0,0,0,0,0,0,1,0
2861,2,0,0,0,0,0,0,0,1,2
2862,2,0,1,0,0,0,0,0,1,6
2863,2,0,1,0,0,0,2,0,1,3
2864,2,0,1,1,0,0,2,0,1,5
2865,2,0,1,1,0,2,2,0,1,7
2866,2,0,1,1,0,2,2,1,1,4
2867,2,0,1,1,2,2,2,1,1,1
2868,0,0,0,0,0,0,0,0,0,0
2869,1,0,0,0,0,0,0,0,0,4
2870,1,0,0,0,2,0,0,0,0,1
2871,1,1,0,0,2,0,0,0,0,2
2872,1,1,2,0,2,0,0,0,0,6
2873,1,1,2,0,2,0,1,0,0,3
2874,1,1,2,2,2,0,1,0,0,5
2875,1,1,2,2,2,1,1,0,0,7
2876,1,1,2,2,2,1,1,2,0,8
2877,0,0,0,0,0,0,0,0,0,1
2878,0,1,0,0,0,0,0,0,0,0
2879,2,1,0,0,0,0,0,0,0,4
2880,2,1,0,0,1,0,0,0,0,3
2881,2,1,0,2,1,0,0,0,0,6
2882,2,1,0,2,1,0,1,0,0,2
2883,2,1,2,2,1,0,1,0,0,7
2884,0,0,0,0,0,0,0,0,0,8
2885,0,0,0,0,0,0,0,0,1,0
2886,2,0,0,0,0,0,0,0,1,1
2887,2,1,0,0,0,0,0,0,1,6
2888,2,1,0,0,0,0,2,0,1,3
2889,2,1,0,1,0,0,2,0,1,4
2890,2,1,0,1,2,0,2,0,1,2
2891,2,1,1,1,2,0,2,0,1,5
2892,2,1,1,1,2,2,2,0,1,7
2893,0,0,0,0,0,0,0,0,0,6
2894,0,0,0,0,0,0,1,0,0,0
2895,2,0,0,0,0,0,1,0,0,1
2896,2,1,0,0,0,0,1,0,0,4
2897,2,1,0,0,2,0,1,0,0,8
2898,2,1,0,0,2,0,1,0,1,5
2899,2,1,0,0,2,2,1,0,1,3
2900,2,1,0,1,2,2,1,0,1,7
2901,2,1,0,1,2,2,1,2,1,2
2902,0,0,0,0,0,0,0,0,0,0
2903,1,0,0,0,0,0,0,0,0,4
2904,1,0,0,0,2,0,0,0,0,2
2905,1,0,1,0,2,0,0,0,0,1
2906,1,2,1,0,2,0,0,0,0,7
2907,1,2,1,0,2,0,0,1,0,3
2908,1,2,1,2,2,0,0,1,0,5
2909,1,2,1,2,2,1,0,1,0,8
2910,1,2,1,2,2,1,0,1,2,6
2911,0,0,0,0,0,0,0,0,0,0
2912,1,0,0,0,0,0,0,0,0,4
2913,1,0,0,0,2,0,0,0,0,3
2914,1,0,0,1,2,0,0,0,0,6
2915,1,0,0,1,2,0,2,0,0,2
2916,1,0,1,1,2,0,2,0,0,1
2917,1,2,1,1,2,0,2,0,0,7
2918,1,2,1,1,2,0,2,1,0,5
2919,1,2,1,1,2,2,2,1,0,8
2920,0,0,0,0,0,0,0,0,0,0
2921,1,0,0,0,0,0,0,0,0,4
2922,1,0,0,0,2,0,0,0,0,1
2923,1,1,0,0,2,0,0,0,0,2
2924,1,1,2,0,2,0,0,0,0,6
2925,1,1,2,0,2,0,1,0,0,3
2926,1,1,2,2,2,0,1,0,0,5
2927,1,1,2,2,2,1,1,0,0,8
2928,1,1,2,2,2,1,1,0,2,7
2929,0,0,0,0,0,0,0,0,0,4
2930,0,0,0,0,1,0,0,0,0,0
2931,2,0,0,0,1,0,0,0,0,6
2932,2,0,0,0,1,0,1,0,0,2
2933,2,0,2,0,1,0,1,0,0,1
2934,2,1,2,0,1,0,1,0,0,7
2935,2,1,2,0,1,0,1,2,0,5
2936,2,1,2,0,1,1,1,2,0,3
2937,2,1,2,2,1,1,1,2,0,8
2938,0,0,0,0,0,0,0,0,0,1
2939,0,1,0,0,0,0,0,0,0,4
2940,0,1,0,0,2,0,0,0,0,8
2941,0,1,0,0,2,0,0,0,1,3
2942,0,1,0,2,2,0,0,0,1,6
2943,0,1,0,2,2,0,1,0,1,5
2944,0,0,0,0,0,0,0,0,0,1
2945,0,1,0,0,0,0,0,0,0,4
2946,0,1,0,0,2,0,0,0,0,0
2947,1,1,0,0,2,0,0,0,0,2
2948,1,1,2,0,2,0,0,0,0,6
2949,1,1,2,0,2,0,1,0,0,3
2950,1,1,2,2,2,0,1,0,0,5
2951,1,1,2,2,2,1,1,0,0,7
2952,1,1,2,2,2,1,1,2,0,8
2953,0,0,0,0,0,0,0,0,0,0
2954,1,0,0,0,0,0,0,0,0,4
2955,1,0,0,0,2,0,0,0,0,2
2956,1,0,1,0,2,0,0,0,0,1
2957,1,2,1,0,2,0,0,0,0,8
2958,1,2,1,0,2,0,0,0,1,3
2959,1,2,1,2,2,0,0,0,1,7
2960,1,2,1,2,2,0,0,1,1,5
2961,0,0,0,0,0,0,0,0,0,0
2962,1,0,0,0,0,0,0,0,0,4
2963,1,0,0,0,2,0,0,0,0,6
2964,1,0,0,0,2,0,1,0,0,3
2965,1,0,0,2,2,0,1,0,0,1
2966,1,1,0,2,2,0,1,0,0,2
2967,1,1,2,2,2,0,1,0,0,5
2968,1,1,2,2,2,1,1,0,0,8
2969,1,1,2,2,2,1,1,0,2,7
2970,0,0,0,0,0,0,0,0,0,0
2971,1,0,0,0,0,0,0,0,0,4
2972,1,0,0,0,2,0,0,0,0,6
2973,1,0,0,0,2,0,1,0,0,3
2974,1,0,0,2,2,0,1,0,0,7
2975,1,0,0,2,2,0,1,1,0,5
2976,0,0,0,0,0,0,0,0,0,0
2977,1,0,0,0,0,0,0,0,0,4
2978,1,0,0,0,2,0,0,0,0,6
2979,1,0,0,0,2,0,1,0,0,3
2980,1,0,0,2,2,0,1,0,0,1
2981,1,1,0,2,2,0,1,0,0,2
2982,1,1,2,2,2,0,1,0,0,5
2983,1,1,2,2,2,1,1,0,0,8
2984,1,1,2,2,2,1,1,0,2,7
2985,0,0,0,0,0,0,0,0,0,0
2986,1,0,0,0,0,0,0,0,0,4
2987,1,0,0,0,2,0,0,0,0,2
2988,1,0,1,0,2,0,0,0,0,1
2989,1,2,1,0,2,0,0,0,0,7
2990,1,2,1,0,2,0,0,1,0,5
2991,1,2,1,0,2,2,0,1,0,3
2992,1,2,1,1,2,2,0,1,0,6
2993,1,2,1,1,2,2,2,1,0,8
2994,0,0,0,0,0,0,0,0,0,4
2995,0,0,0,0,1,0,0,0,0,0
2996,2,0,0,0,1,0,0,0,0,2
2997,2,0,1,0,1,0,0,0,0,6
2998,2,0,1,0,1,0,2,0,0,3
2999,2,0,1,1,1,0,2,0,0,5
3000,2,0,1,1,1,2,2,0,0,1
3001,2,1,1,1,1,2,2,0,0,7
3002,2,1,1,1,1,2,2,2,0,8
3003,0,0,0,0,0,0,0,0,0,4
3004,0,0,0,0,1,0,0,0,0,0
3005,2,0,0,0,1,0,0,0,0,2
3006,2,0,1,0,1,0,0,0,0,6
3007,2,0,1,0,1,0,2,0,0,3
3008,2,0,1,1,1,0,2,0,0,5
3009,2,0,1,1,1,2,2,0,0,7
3010,2,0,1,1,1,2,2,1,0,1
3011,2,2,1,1,1,2,2,1,0,8
3012,0,0,0,0,0,0,0,0,0,0
3013,1,0,0,0,0,0,0,0,0,4
3014,1,0,0,0,2,0,0,0,0,5
3015,1,0,0,0,2,1,0,0,0,6
3016,1,0,0,0,2,1,2,0,0,2
3017,1,0,1,0,2,1,2,0,0,1
3018,1,2,1,0,2,1,2,0,0,7
3019,1,2,1,0,2,1,2,1,0,8
3020,1,2,1,0,2,1,2,1,2,3
3021,0,0,0,0,0,0,0,0,0,4
3022,0,0,0,0,1,0,0,0,0,0
3023,2,0,0,0,1,0,0,0,0,1
3024,2,1,0,0,1,0,0,0,0,7
3025,2,1,0,0,1,0,0,2,0,3
3026,2,1,0,1,1,0,0,2,0,5
3027,2,1,0,1,1,2,0,2,0,6
3028,2,1,0,1,1,2,1,2,0,2
3029,2,1,2,1,1,2,1,2,0,8
3030,0,0,0,0,0,0,0,0,0,2
3031,0,0,1,0,0,0,0,0,0,0
3032,2,0,1,0,0,0,0,0,0,6
3033,2,0,1,0,0,0,1,0,0,4
3034,2,0,1,0,2,0,1,0,0,8
3035,2,0,1,0,2,0,1,0,1,5
3036,2,0,1,0,2,2,1,0,1,3
